,word,points,word_length
51902,TEAMSTER,83,8
37922,TEAPOT,33,6
22425,TEAPOTS,82,7
2702,TEAR,15,4
10497,TEAR,15,4
39650,TEARER,31,6
39292,TEARIER,69,7
40758,TEARILY,94,7
54846,TEARJERKER,42,10
33301,TEARLIKE,89,8
26122,TEASE,32,5
19733,TEASELED,62,8
35447,TEASES,36,6
30055,TEASHOPS,92,8
57622,TEASING,80,7
37508,TEASPOON,68,8
2492,TEAT,8,4
21716,TEAWARES,62,8
12629,TEAZE,28,5
16619,TEAZE,30,5
22632,TEAZE,30,5
57541,TEAZE,40,5
57768,TEAZE,30,5
55383,TEAZLING,107,8
2521,TEC,25,3
12932,TEC,24,3
12977,TEC,24,3
16288,TEC,10,3
30112,TEC,22,3
5728,TECH,26,4
9449,TECH,35,4
41359,TECHIE,47,6
51311,TECHIE,47,6
56813,TECHIER,70,7
33211,TECHNO,44,6
52902,TECHNO,41,6
24764,TECHNOS,79,7
31018,TECHS,31,5
11389,TED,29,3
24489,TED,16,3
26295,TED,4,3
39809,TED,16,3
51224,TEDDED,22,6
22051,TEDDIES,77,7
17072,TEDDY,18,5
17455,TEDIOUS,83,7
52556,TEDISOME,74,8
54100,TEDISOME,83,8
4196,TEDIUM,23,6
13914,TEDIUM,24,6
23266,TEDY,54,4
40635,TEDY,34,4
42944,TEDY,23,4
51162,TEDY,28,4
4953,TEE,19,3
30589,TEE,6,3
34744,TEE,18,3
37222,TEE,13,3
55599,TEE,19,3
60455,TEE,15,3
46724,TEED,17,4
6122,TEEK,50,4
52918,TEEK,56,4
46975,TEEL,19,4
12130,TEEM,38,4
19818,TEEM,36,4
56860,TEEM,36,4
55533,TEEMER,45,6
60161,TEEN,43,4
4658,TEENAGE,67,7
1992,TEEND,23,5
7655,TEEND,29,5
56094,TEENE,23,5
60573,TEENE,24,5
25217,TEENERS,72,7
20214,TEENIEST,70,8
58169,TEENS,25,5
3808,TEENSY,22,6
1308,TEENTIER,77,8
36427,TEENTIER,59,8
41955,TEENTY,30,6
12239,TEENY,32,5
56592,TEENYBOP,66,8
2048,TEER,13,4
9252,TEER,16,4
10673,TEER,17,4
50630,TEER,14,4
42287,TEERING,74,7
8604,TEES,24,4
23002,TEES,33,4
60000,TEETHE,34,6
13694,TEETHED,44,7
56549,TEETHED,39,7
56200,TEEVEE,27,6
37479,TEEVEES,72,7
28067,TEF,29,3
28939,TEF,30,3
50972,TEF,8,3
58449,TEF,28,3
7449,TEFF,43,4
56690,TEFF,14,4
37943,TEFILLIN,36,8
27781,TEFLONS,87,7
20971,TEFS,38,4
53498,TEFS,15,4
7497,TEG,32,3
8240,TEG,6,3
11530,TEG,20,3
14493,TEG,28,3
31383,TEG,33,3
32745,TEG,25,3
38226,TEG,23,3
48018,TEG,24,3
48738,TEG,8,3
55682,TEG,8,3
30537,TEGG,14,4
42051,TEGG,20,4
42098,TEGG,10,4
48004,TEGG,21,4
42264,TEGMINA,94,7
36848,TEGS,7,4
42602,TEGU,28,4
55463,TEGU,31,4
35413,TEGUA,37,5
12500,TEGULA,23,6
9403,TEGULAE,20,7
33340,TEGUMEN,83,7
2861,TEHR,27,4
6912,TEHR,35,4
20021,TEHR,33,4
49263,TEHR,24,4
7777,TEIID,24,5
10986,TEIID,38,5
24708,TEIID,21,5
55619,TEIID,25,5
2980,TEIL,29,4
55019,TEIL,16,4
58904,TEILS,20,5
31528,TEIN,19,4
31855,TEIN,21,4
60576,TEIN,20,4
60596,TEIN,17,4
6546,TEIND,18,5
56419,TEIND,31,5
8778,TEL,9,3
18073,TEL,15,3
57084,TEL,7,3
26387,TELA,23,4
49528,TELA,11,4
29745,TELAMONS,85,8
12987,TELCO,9,5
54844,TELCO,18,5
7875,TELD,24,4
23096,TELD,5,4
43590,TELD,10,4
48277,TELE,16,4
57526,TELE,17,4
23893,TELECHIR,77,8
51779,TELECOM,44,7
19131,TELECOMS,65,8
10273,TELEFAX,58,7
55880,TELEGAS,74,7
51294,TELEGRAM,66,8
30746,TELEPIC,83,7
46871,TELEPIC,68,7
36886,TELEPORT,64,8
1732,TELERAN,75,7
57290,TELERAN,65,7
35307,TELERANS,70,8
10816,TELERGIC,70,8
45314,TELERGIC,94,8
40252,TELESES,66,7
15311,TELESHOP,80,8
42500,TELESTIC,90,8
37322,TELETRON,68,8
25522,TELEVISE,95,8
25720,TELEVISE,90,8
48613,TELEVISE,80,8
20923,TELEX,24,5
1136,TELEXING,95,8
53119,TELFERIC,70,8
5069,TELFERS,78,7
20310,TELFORD,72,7
38366,TELIA,13,5
25002,TELL,10,4
16698,TELLARS,65,7
35966,TELLEN,17,6
9964,TELLIES,69,7
59198,TELLINGS,131,8
54716,TELLINS,70,7
51569,TELLURAL,59,8
9870,TELLURIC,63,8
45337,TELLURIDE,64,9
40952,TELOI,7,5
29515,TELOMERE,60,8
7482,TELS,12,4
7556,TELSONS,74,7
17529,TELT,20,4
49611,TELT,12,4
14837,TEMBLOR,86,7
972,TEME,26,4
59430,TEME,28,4
1496,TEMPEHS,51,7
14788,TEMPESTS,158,8
3693,TEMPLE,41,6
23546,TEMPO,27,5
47850,TEMPORAL,76,8
2600,TEMPORALS,98,9
5958,TEMPT,34,5
52590,TEMPT,34,5
2270,TEMULENT,72,8
4238,TEN,25,3
21313,TEN,11,3
27395,TEN,19,3
37520,TEN,17,3
41104,TEN,13,3
23516,TENACE,29,6
36058,TENACES,79,7
57674,TENACES,72,7
19909,TENANTED,68,8
30157,TENANTRY,66,8
5271,TENCH,24,5
11648,TEND,25,4
40510,TEND,10,4
50099,TEND,14,4
5453,TENDENZ,37,7
11908,TENDENZ,114,7
34294,TENDENZEN,38,9
12569,TENDERER,70,8
50347,TENDERER,80,8
9519,TENDERLY,68,8
55113,TENDERLY,76,8
59535,TENDING,75,7
2422,TENDONS,76,7
57686,TENDONS,80,7
56326,TENDRE,21,6
30356,TENDRES,74,7
10955,TENDRIL,20,7
56119,TENDRON,65,7
58746,TENDU,29,5
16852,TENEBRAE,83,8
22608,TENEMENT,64,8
21478,TENESMIC,70,8
48400,TENFOLD,91,7
18632,TENGE,30,5
60291,TENIA,17,5
12516,TENIAE,19,6
21276,TENIAE,19,6
37467,TENIAE,31,6
41640,TENIAE,24,6
55790,TENIASES,74,8
22365,TENIOID,85,7
21964,TENNE,22,5
10454,TENNERS,72,7
44323,TENNIES,65,7
3010,TENNIS,23,6
14257,TENNIST,80,7
48014,TENNO,21,5
22973,TENONER,74,7
15589,TENONERS,98,8
51718,TENONERS,62,8
60274,TENONERS,70,8
8083,TENOR,12,5
32663,TENOR,17,5
14423,TENORINI,77,8
46161,TENORINI,59,8
32651,TENORINO,70,8
41611,TENORINO,60,8
44758,TENORINO,59,8
58978,TENORINO,70,8
11786,TENORIST,14,8
20822,TENOTOMY,32,8
42555,TENOUR,50,6
58789,TENPENNY,98,8
53028,TENRECS,72,7
3928,TENS,18,4
44043,TENSEST,74,7
11771,TENSIBLE,67,8
12333,TENSIBLE,62,8
43969,TENSIBLY,86,8
47078,TENSION,84,7
52804,TENSION,79,7
17199,TENSIONS,68,8
29701,TENSITY,68,7
16393,TENSONS,83,7
11018,TENT,24,4
36540,TENTACLE,83,8
55474,TENTED,24,6
28934,TENTERED,88,8
42572,TENTFULS,61,8
60095,TENTFULS,92,8
29078,TENTH,56,5
646,TENTIGO,20,7
1486,TENTIGO,66,7
51440,TENTING,63,7
2847,TENTLIKE,63,8
10141,TENUE,17,5
14307,TENUE,30,5
24795,TENUE,29,5
18424,TENUIOUS,68,8
5670,TENUITY,61,7
9173,TENUITY,80,7
15560,TENURIAL,77,8
12847,TENUTI,13,6
12039,TENZON,32,6
30590,TEOPANS,75,7
23104,TEOSINTE,66,8
30087,TEOSINTE,77,8
52406,TEOSINTE,58,8
16876,TEPA,23,4
29617,TEPA,30,4
54343,TEPEE,29,5
6362,TEPEFY,51,6
10442,TEPID,34,5
34163,TEPID,30,5
4171,TEPOY,44,5
23950,TEPOY,36,5
14927,TERAGLIN,80,8
534,TERAI,24,5
9225,TERAI,32,5
49494,TERAI,30,5
47720,TERAKIHI,149,8
1657,TERAOHMS,86,8
26853,TERATISM,80,8
13566,TERATOID,65,8
15264,TERATOID,63,8
36999,TERATOMA,62,8
13963,TERBIA,32,6
16882,TERBIAS,81,7
38633,TERBIAS,72,7
41320,TERBIC,39,6
2967,TERCE,29,5
45865,TERCELET,74,8
7171,TERCIO,16,6
40332,TEREBIC,33,7
53960,TEREDO,29,6
50581,TEREDOS,68,7
41509,TEREFA,61,6
22166,TEREK,42,5
32403,TEREK,30,5
59784,TEREKS,54,6
25294,TERESES,77,7
6083,TERF,35,4
20683,TERF,41,4
55684,TERFE,24,5
4139,TERFS,29,5
46397,TERFS,29,5
14923,TERGA,41,5
35277,TERGAL,14,6
37652,TERGUM,30,6
54183,TERIYAKI,68,8
255,TERM,24,4
5292,TERMINER,89,8
50134,TERMINER,62,8
8256,TERMINI,74,7
19694,TERMINI,72,7
28885,TERMINI,77,7
10137,TERMITIC,94,8
28450,TERMLIES,70,8
18324,TERN,19,4
26271,TERN,21,4
34925,TERN,15,4
38545,TERN,12,4
27950,TERNAL,29,6
53891,TERNAL,21,6
31794,TERNATE,73,7
9075,TERNE,35,5
32720,TERNIONS,77,8
7453,TERPENIC,89,8
10528,TERPENIC,73,8
33683,TERPENIC,89,8
37880,TERPINOL,62,8
45563,TERRAE,7,6
53126,TERRAE,16,6
9199,TERRAIN,82,7
3049,TERRAINS,68,8
11981,TERRANE,69,7
4055,TERRAPIN,70,8
27610,TERRAPIN,76,8
49463,TERRAPIN,62,8
41129,TERRARIA,62,8
16469,TERRENES,87,8
23977,TERRETS,70,7
44091,TERRETS,92,7
32813,TERRIER,28,7
45766,TERRIES,81,7
29525,TERRIFY,70,7
42503,TERRIFY,51,7
17160,TERRINE,85,7
35091,TERRINE,70,7
1711,TERRINES,65,8
24341,TERRINES,68,8
60420,TERRINES,74,8
704,TERROR,11,6
43492,TERSION,88,7
33407,TERSIONS,80,8
16674,TERTIALS,70,8
52459,TERTIAN,67,7
57195,TERTIAN,70,7
18194,TERTS,18,5
6472,TERZETTA,128,8
17675,TES,23,3
33107,TES,14,3
14501,TESSERA,70,7
52958,TESTE,21,5
43768,TESTERN,75,7
48414,TESTERN,75,7
20917,TESTIER,84,7
57039,TESTILY,36,7
47016,TESTING,85,7
2609,TESTRILL,77,8
5006,TET,12,3
26770,TET,7,3
31829,TET,21,3
34362,TET,26,3
48349,TET,14,3
46144,TETANAL,68,7
4877,TETANISE,73,8
15826,TETANISE,77,8
14833,TETANOID,74,8
9880,TETANUS,82,7
59313,TETES,10,5
15011,TETH,28,4
34511,TETH,21,4
34796,TETH,52,4
35985,TETH,51,4
48033,TETH,33,4
2870,TETHERED,62,8
15610,TETHS,36,5
3428,TETRADS,72,7
20448,TETRAGON,82,8
46450,TETRAGON,61,8
53012,TETRAGON,74,8
51536,TETRODES,82,8
24564,TETRONAL,68,8
46826,TETROSES,68,8
29901,TETS,26,4
28108,TETTERED,80,8
5732,TETTIX,41,6
30948,TETTIX,35,6
14059,TEUCHTER,98,8
22695,TEUGH,34,5
27236,TEUGH,24,5
40166,TEUGH,36,5
45050,TEUGH,26,5
51645,TEUGH,26,5
36889,TEUGHER,44,7
11632,TEUGHLY,99,7
45368,TEUTONISE,68,9
40275,TEVATRON,61,8
5620,TEW,32,3
7632,TEW,19,3
12760,TEW,14,3
32799,TEW,29,3
39222,TEW,32,3
42110,TEW,30,3
49140,TEW,19,3
52187,TEW,38,3
57321,TEW,22,3
60426,TEW,21,3
7100,TEWARTS,71,7
9677,TEWARTS,54,7
56468,TEWED,12,5
8533,TEWEL,33,5
8064,TEWIT,30,5
29054,TEWIT,27,5
46121,TEWIT,30,5
5165,TEX,53,3
14883,TEX,18,3
19487,TEX,44,3
34565,TEX,30,3
41904,TEX,41,3
42076,TEX,55,3
42353,TEX,12,3
43039,TEX,41,3
45130,TEX,58,3
52687,TEX,61,3
6676,TEXT,22,4
21994,TEXT,37,4
26969,TEXT,20,4
37612,TEXT,27,4
48697,TEXT,13,4
49843,TEXT,27,4
52744,TEXT,27,4
54772,TEXT,22,4
53330,TEXTER,26,6
28401,TEXTING,17,7
48702,TEXTING,30,7
48707,TEXTINGS,16,8
20758,THAGI,32,5
57103,THAGI,33,5
42515,THAIM,32,5
24948,THALAMIC,99,8
10947,THALERS,95,7
36691,THALERS,78,7
14619,THALI,27,5
52154,THALIAN,40,7
5522,THALWEG,36,7
43364,THALWEGS,69,8
57144,THAN,34,4
1547,THANAGES,86,8
7159,THANAHS,76,7
49244,THANEDOM,102,8
19551,THANK,34,5
17213,THANX,46,5
29212,THANX,45,5
53298,THANX,23,5
56217,THANX,37,5
56430,THANX,30,5
25355,THATCHER,74,8
15142,THAW,34,4
35184,THAW,44,4
48647,THAW,36,4
34238,THAWED,49,6
11381,THAWY,42,5
40217,THAWY,42,5
12973,THE,20,3
13811,THE,35,3
29479,THE,35,3
4833,THEAVE,40,6
56522,THEBAINE,98,8
40100,THEBE,35,5
42673,THECA,39,5
18962,THECATE,84,7
47036,THECATE,75,7
20359,THEED,30,5
18250,THEEK,51,5
45358,THEEK,38,5
59503,THEELIN,82,7
25105,THEFT,45,5
43206,THEFT,33,5
38304,THEFTS,42,6
40739,THEGN,33,5
55279,THEGN,20,5
9814,THEIC,54,5
14485,THEIN,49,5
53791,THEIN,34,5
9663,THEINE,34,6
30922,THEINE,26,6
5223,THEINES,95,7
57577,THEINES,73,7
6924,THELF,30,5
31774,THELF,33,5
22805,THEM,36,4
31916,THEME,39,5
38644,THEME,21,5
10127,THEN,29,4
21100,THEN,28,4
21652,THEN,7,4
45879,THEN,21,4
54388,THEN,20,4
59532,THEN,29,4
24899,THENS,32,5
47457,THEORIC,92,7
41161,THEORIST,84,8
57230,THEORY,32,6
25162,THEOW,30,5
30053,THEOW,30,5
41822,THEOW,45,5
58771,THEOW,43,5
54903,THEREIN,75,7
1158,THEREOUT,86,8
51612,THERIACA,84,8
3776,THERIAN,91,7
7643,THERM,47,5
29291,THERMELS,86,8
33658,THERMION,64,8
27895,THEROID,90,7
36813,THETA,19,5
27680,THETCH,30,6
53974,THETE,8,5
54398,THETE,24,5
57666,THEW,34,4
56007,THEWED,42,6
6531,THEWY,54,5
3937,THEY,48,4
9033,THEY,53,4
40368,THEY,39,4
30454,THIAMINE,86,8
12232,THICKO,48,6
3046,THIEF,33,5
3048,THIEF,45,5
11630,THIEF,30,5
48217,THIEF,45,5
34135,THIEVE,24,6
52352,THIEVE,35,6
52619,THIEVE,29,6
57058,THIEVERY,78,8
11035,THIEVES,97,7
46122,THIEVES,54,7
34610,THIGHED,84,7
55710,THILL,36,5
33291,THIN,13,4
45767,THINDOWN,94,8
980,THING,26,5
28687,THING,52,5
42372,THINGIER,52,8
53335,THINKS,55,6
4357,THINNED,77,7
54291,THINNER,78,7
44900,THINNERS,83,8
26661,THINNISH,78,8
3605,THINS,66,5
54035,THINS,87,5
24807,THIO,14,4
28002,THIO,15,4
46946,THIOL,28,5
30574,THIONATE,63,8
32744,THIONATE,74,8
52229,THIONATE,69,8
53457,THIONATE,64,8
48102,THIONIN,40,7
49350,THIONYL,42,7
53081,THIRD,30,5
46024,THIRLING,63,8
29348,THIRTEEN,44,8
17711,THISTLE,64,7
11087,THIVEL,24,6
6157,THOFT,24,5
19910,THOFT,45,5
46697,THOLE,16,5
58682,THOLE,36,5
40185,THOLOI,26,6
6589,THON,26,4
31772,THONG,34,5
46624,THORAX,32,6
19028,THORN,33,5
33311,THORN,36,5
59284,THORP,20,5
39379,THORPES,69,7
1967,THOU,29,4
13644,THOU,26,4
36367,THOU,25,4
55952,THOWL,22,5
409,THOWLESS,82,8
4638,THRALLED,63,8
11134,THRALLED,90,8
14658,THRASH,46,6
59687,THRASHED,74,8
14663,THRASHIER,45,9
21203,THRAWNLY,77,8
55493,THREADED,69,8
21642,THREADEN,74,8
21827,THREADIER,89,9
19263,THREAPED,88,8
58164,THREAT,37,6
38095,THREATED,80,8
35196,THREEP,34,6
5811,THRENE,34,6
8522,THRID,37,5
39812,THRID,22,5
43218,THRID,27,5
999,THRIFT,24,6
670,THRIP,38,5
25524,THRIVE,24,6
28019,THRIVE,39,6
39657,THRIVED,77,7
35849,THRIVEN,77,7
51463,THRIVES,75,7
37254,THRO,14,4
55396,THRO,11,4
55353,THROATED,66,8
6969,THROB,32,5
5600,THROED,38,6
31432,THRONES,102,7
48493,THRONG,28,6
48727,THROW,50,5
17867,THROWING,94,8
29640,THRU,30,4
33268,THRU,18,4
21020,THRUM,14,5
6412,THRUSTED,77,8
50525,THUD,32,4
56136,THUD,23,4
11162,THUDDING,63,8
583,THUDS,29,5
20332,THUDS,25,5
2886,THUG,19,4
12111,THUG,16,4
49281,THUG,28,4
10790,THUGGO,26,6
126,THUJA,54,5
19408,THUJA,32,5
11117,THULIA,26,6
11732,THULITE,76,7
48815,THUMB,29,5
30290,THUMBY,48,6
25982,THUMPERS,86,8
39409,THUNDER,84,7
36154,THUYA,37,5
58497,THUYA,36,5
38486,THWACK,54,6
28121,THWART,39,6
7868,THY,27,3
11449,THY,36,3
14242,THY,55,3
37518,THY,27,3
38580,THY,39,3
43670,THY,34,3
49191,THY,24,3
52123,THY,18,3
55023,THY,35,3
55302,THY,23,3
27079,THYMEY,34,6
19014,THYMI,51,5
51757,THYMI,30,5
42282,THYMIC,40,6
8763,THYROID,40,7
36389,THYRSOID,68,8
9844,TI,22,2
11986,TI,18,2
14088,TI,20,2
14114,TI,15,2
17959,TI,13,2
23915,TI,14,2
30425,TI,14,2
42952,TI,14,2
46811,TI,6,2
46998,TI,12,2
54022,TI,3,2
59114,TI,41,2
12698,TIAN,12,4
23940,TIAN,19,4
25049,TIAR,15,4
47019,TIARA,22,5
47495,TIARA,33,5
11261,TIARAED,63,7
21866,TIARAED,70,7
24086,TIARAED,68,7
3024,TIBIA,14,5
19003,TIBIA,16,5
46622,TIBIA,33,5
50061,TIBIA,29,5
55479,TIBIA,35,5
16785,TIBIAE,10,6
22278,TIBIAE,32,6
29707,TIBIAE,16,6
60166,TIBIAE,33,6
41405,TIBIAL,20,6
15637,TIBIALIS,74,8
25965,TIC,15,3
28943,TIC,10,3
32919,TIC,12,3
33332,TIC,14,3
34227,TIC,5,3
34652,TIC,20,3
47582,TIC,8,3
54976,TIC,27,3
12058,TICAL,18,5
19270,TICALS,18,6
15237,TICE,54,4
47927,TICE,12,4
50356,TICED,29,5
46445,TICH,14,4
20605,TICK,29,4
47748,TICKED,32,6
4304,TICKERS,84,7
7521,TICKLE,51,6
56949,TICKY,36,5
18118,TICTOCS,93,7
16997,TID,23,3
25739,TID,23,3
33775,TID,18,3
38539,TID,22,3
57971,TID,26,3
60225,TID,19,3
44291,TIDAL,12,5
22927,TIDDLES,84,7
12936,TIDDLEYS,90,8
10474,TIDDLING,74,8
5304,TIDDY,28,5
11298,TIDDY,33,5
232,TIDE,15,4
9387,TIDED,38,5
11701,TIDEMARK,72,8
29369,TIDES,46,5
60584,TIDEWAVE,88,8
59815,TIDEWAYS,80,8
14209,TIDIEST,78,7
140,TIDINGS,71,7
1822,TIDY,53,4
12311,TIDY,33,4
16329,TIDY,30,4
16777,TIE,12,3
20803,TIE,12,3
25440,TIE,12,3
25975,TIE,10,3
33259,TIE,12,3
33725,TIE,16,3
44052,TIE,26,3
47705,TIE,10,3
56254,TIE,19,3
37371,TIEBACK,30,7
56350,TIEBACK,34,7
3945,TIEBACKS,66,8
26145,TIED,11,4
43084,TIED,20,4
16057,TIEING,36,6
18156,TIEING,27,6
28486,TIEPIN,38,6
1850,TIER,14,4
48512,TIER,16,4
51027,TIER,20,4
30523,TIERCEL,70,7
2155,TIERED,33,6
9482,TIERED,8,6
38828,TIERED,18,6
42053,TIETAC,40,6
34032,TIFF,10,4
39024,TIFF,56,4
50598,TIFF,28,4
13903,TIFT,32,4
38800,TIFT,8,4
40324,TIFT,19,4
42218,TIFT,16,4
47546,TIFT,34,4
32394,TIG,31,3
32845,TIG,21,3
42447,TIG,18,3
46902,TIG,33,3
48145,TIG,24,3
53615,TIG,22,3
11883,TIGE,24,4
19499,TIGE,15,4
23484,TIGE,38,4
24918,TIGE,24,4
59382,TIGE,12,4
8557,TIGER,6,5
14240,TIGERISM,78,8
60196,TIGERLY,80,7
23704,TIGERY,43,6
30699,TIGERY,32,6
44397,TIGGED,18,6
10255,TIGGER,19,6
50229,TIGGERED,70,8
4436,TIGHT,35,5
30208,TIGHT,31,5
20500,TIGHTEN,76,7
23590,TIGLIC,39,6
51582,TIGLON,27,6
13502,TIGRESS,72,7
41715,TIGRIDIA,72,8
32756,TIGRINE,70,7
36655,TIGRINE,73,7
14457,TIGROID,17,7
4253,TIK,35,3
20494,TIK,39,3
38293,TIK,20,3
47885,TIK,21,3
56407,TIK,31,3
60258,TIK,31,3
30551,TIKE,35,4
17184,TIKI,21,4
38185,TIKI,10,4
43512,TIKI,21,4
55175,TIKI,34,4
16617,TIL,12,3
16880,TIL,13,3
17389,TIL,18,3
26709,TIL,21,3
12428,TILBURY,28,7
5515,TILE,10,4
11673,TILE,10,4
52991,TILERY,47,6
14186,TILINGS,86,7
15098,TILL,8,4
23600,TILLY,42,5
27195,TILT,19,4
58971,TILT,15,4
33061,TILTH,8,5
19318,TILTS,16,5
33799,TIMBALES,78,8
11360,TIMBO,31,5
23697,TIMBO,42,5
34304,TIME,27,4
55272,TIME,35,4
54480,TIMECARD,98,8
30364,TIMED,24,5
40290,TIMED,26,5
47060,TIMED,28,5
37266,TIMEOUS,74,7
57207,TIMEOUS,83,7
11949,TIMEWORN,67,8
21942,TIMID,40,5
10748,TIMIDER,80,7
35939,TIMONEER,72,8
34983,TIMPANO,72,7
10305,TIN,22,3
18052,TIN,7,3
26698,TIN,8,3
59739,TINAJA,42,6
37797,TINCT,10,5
32596,TINCTS,33,6
10535,TIND,28,4
21848,TIND,24,4
38379,TIND,36,4
39747,TIND,16,4
41131,TIND,20,4
45743,TIND,24,4
59552,TIND,31,4
5242,TINDAL,36,6
30273,TINDALS,68,7
38495,TINDALS,66,7
16795,TINDERS,72,7
45906,TINDERS,66,7
27972,TINDS,12,5
48006,TINE,21,4
58479,TINE,12,4
19317,TINEA,23,5
51572,TINEA,17,5
58239,TINED,34,5
11452,TINEIDS,76,7
29289,TINEIDS,91,7
5565,TINFOIL,68,7
57162,TINFOILS,76,8
38169,TINFULS,81,7
40044,TINGE,26,5
12274,TINGLER,76,7
22133,TINGLER,65,7
56154,TINGLES,77,7
15844,TINGLY,45,6
25725,TINHORNS,76,8
38671,TINHORNS,74,8
27228,TINING,20,6
40516,TINK,24,4
8794,TINKLE,33,6
4418,TINKLER,74,7
8262,TINKLY,74,6
22676,TINMAN,25,6
9899,TINNERS,76,7
13523,TINNERS,67,7
47763,TINNERS,73,7
59690,TINNERS,80,7
59723,TINNERS,66,7
59405,TINNIER,73,7
43532,TINNIES,66,7
31181,TINNIEST,82,8
43282,TINNY,26,5
38648,TINSELLY,83,8
6311,TINSELS,81,7
52593,TINSTONE,85,8
21332,TINT,31,4
29697,TINT,11,4
35550,TINT,14,4
54390,TINT,18,4
26819,TINTED,24,6
23235,TINTER,19,6
33330,TINTERS,85,7
8140,TINTLESS,80,8
50471,TINTLESS,74,8
6939,TINWARE,63,7
14999,TINWARE,98,7
7396,TINWARES,86,8
31783,TINWARES,63,8
29192,TINY,35,4
29825,TINY,33,4
50764,TINY,8,4
309,TIP,12,3
31311,TIP,27,3
35639,TIP,19,3
36935,TIP,30,3
27582,TIPI,23,4
46503,TIPI,27,4
6092,TIPLESS,72,7
49849,TIPOFF,28,6
41321,TIPPER,30,6
22137,TIPPING,36,7
49210,TIPPLER,48,7
49896,TIPPY,24,5
4206,TIPPYTOE,74,8
38008,TIPSIER,85,7
52965,TIPSILY,79,7
27464,TIPT,30,4
47473,TIPT,25,4
48485,TIPT,38,4
3797,TIPTOE,42,6
19656,TIPTOED,73,7
22528,TIPTOED,32,7
32367,TIPTOPS,67,7
20038,TIRADE,49,6
30303,TIRADES,77,7
26344,TIRAMISU,83,8
5356,TIREDLY,72,7
7914,TIRESOME,63,8
15377,TIRESOME,62,8
8307,TIRITI,14,6
15474,TIRITI,18,6
40619,TIRITI,14,6
56811,TIRITI,18,6
58663,TIRITI,15,6
54869,TIRO,17,4
231,TIRR,12,4
9493,TIRR,22,4
12669,TIRR,10,4
53583,TIRR,6,4
52749,TIRRIVEE,86,8
20441,TIS,22,3
56570,TIS,19,3
50753,TISANES,82,7
54181,TISSUEY,89,7
5589,TISSUING,74,8
29580,TIT,13,3
50981,TIT,8,3
54287,TIT,13,3
54768,TIT,8,3
40494,TITANESS,77,8
20300,TITANIA,68,7
47907,TITANIAS,131,8
41447,TITANIS,64,7
33502,TITANOUS,77,8
28297,TITCH,37,5
28352,TITE,15,4
37242,TITE,8,4
60037,TITE,23,4
40896,TITELY,39,6
5200,TITER,10,5
22348,TITHE,35,5
48603,TITHING,45,7
24599,TITHINGS,89,8
58517,TITHINGS,78,8
329,TITI,23,4
29932,TITI,10,4
33554,TITI,24,4
35056,TITI,16,4
50183,TITI,30,4
8844,TITIANS,71,7
35428,TITIANS,73,7
6424,TITLARKS,78,8
8172,TITLE,21,5
41556,TITLE,26,5
10390,TITLER,30,6
30992,TITLER,18,6
33083,TITLES,21,6
36543,TITMOSE,72,7
45820,TITOKI,24,6
46836,TITOKI,30,6
58445,TITOKI,24,6
12861,TITRATED,77,8
4727,TITTED,22,6
29625,TITTER,8,6
31504,TITTERER,77,8
40161,TITTERS,16,7
57744,TITTIE,11,6
4104,TITTLE,7,6
12704,TITTUP,20,6
37022,TITTY,24,5
57279,TITTY,25,5
45365,TITUBATING,68,10
32215,TITULARY,63,8
47159,TITULARY,78,8
58038,TITULARY,72,8
54231,TITULES,80,7
4665,TITULI,16,6
28841,TITULI,14,6
678,TITUP,14,5
12761,TIVY,21,4
15043,TIVY,30,4
21727,TIVY,20,4
22843,TIVY,33,4
24665,TIVY,20,4
25986,TIVY,47,4
34730,TIVY,20,4
54488,TIVY,20,4
59225,TIVY,15,4
3794,TIX,49,3
8711,TIX,35,3
11426,TIX,40,3
12400,TIX,26,3
15665,TIX,37,3
15721,TIX,31,3
16339,TIX,24,3
19598,TIX,20,3
21702,TIX,20,3
22153,TIX,42,3
22868,TIX,30,3
24422,TIX,56,3
25065,TIX,55,3
26404,TIX,38,3
27938,TIX,52,3
30595,TIX,53,3
31126,TIX,55,3
33957,TIX,43,3
35193,TIX,37,3
37399,TIX,63,3
37551,TIX,35,3
39460,TIX,54,3
40322,TIX,20,3
45152,TIX,36,3
55324,TIX,39,3
10499,TIYIN,18,5
30982,TIYIN,33,5
1185,TIZ,48,3
4774,TIZ,66,3
7865,TIZ,49,3
8091,TIZ,67,3
8889,TIZ,65,3
10674,TIZ,32,3
14156,TIZ,32,3
15196,TIZ,36,3
23983,TIZ,39,3
26230,TIZ,50,3
27171,TIZ,65,3
28446,TIZ,32,3
28589,TIZ,46,3
28819,TIZ,53,3
31243,TIZ,43,3
32139,TIZ,52,3
33978,TIZ,42,3
35745,TIZ,32,3
44602,TIZ,12,3
45207,TIZ,45,3
50367,TIZ,22,3
52457,TIZ,32,3
53626,TIZ,32,3
54326,TIZ,32,3
55410,TIZ,63,3
59588,TIZ,14,3
56888,TIZWAS,36,6
2165,TO,25,2
3102,TO,7,2
12694,TO,20,2
13110,TO,12,2
15490,TO,11,2
21185,TO,8,2
24579,TO,30,2
34168,TO,36,2
43757,TO,10,2
50554,TO,14,2
54142,TO,16,2
57632,TO,14,2
59260,TO,12,2
14954,TOADIED,66,7
57149,TOADIED,84,7
9632,TOADIES,84,7
15912,TOADIES,109,7
